Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
3,161.3488160944208,1,25.95910255129639,108,2939.598670015913,0.0,0.008446869798532937,8.666565100733532,0.0,10,1,1,1,8,0,0,1
7,78.74079786596648,2,45.70291588644006,65,3658.0220901411517,0.0003387546440675004,0.0196612453559325,9.152629181152435,0.0,5,2,6,3,3,1,0,1
4,193.14916441362675,3,578.9257979432705,31,2375.9459206021074,0.0,0.010101586180444311,34.460251258277765,0.0,11,2,2,3,2,0,0,1
11,243.6286081826454,0,0.0,100,3390.7860684049715,0.004822515923024244,0.02,0.5384583440054787,0.0,11,2,3,1,6,1,0,1
4,299.84701252988685,0,21.139475040649693,41,1413.0287053098475,0.0,0.015720754040354314,31.452379351156548,0.0,10,2,1,1,9,0,0,1
0,0.0,0,0.0,14,210.68882834269928,0.006159047336665763,0.05079523668332882,7.2401957703850375,0.0,9,1,1,1,5,0,0,1
0,0.0,0,0.0,19,725.5457856985798,0.0,0.0021033153721949725,83.58276351022525,0.0,6,1,2,4,3,0,0,1
0,0.0,0,0.0,17,720.32540804905,0.0,0.0018801203095408208,69.1583698081499,0.0,6,1,1,4,2,0,0,1
4,299.3865650745068,1,171.32593569378702,51,1937.0434585049225,0.0019392522431977389,0.02193925224319774,16.61955598198175,0.0,5,1,1,4,2,1,0,1
8,250.12188572138518,0,0.0,18,408.4746353553949,0.007633632593664735,0.017633632593664735,22.23395408076829,0.0,6,3,1,3,3,1,0,1
0,0.0,0,0.0,78,1943.7702158615216,0.0,0.02,0.0,0.0,11,1,1,1,2,1,0,1
1,65.01940670736357,0,0.0,13,943.3879955674581,0.0,0.01,52.62992514510217,0.0,11,1,1,1,3,0,0,1
1,4.97094803979858,0,0.0,34,2043.6586062612585,0.006176193815539553,0.027647612368920896,3.399363697985337,0.38238061844604465,8,2,2,1,2,1,1,1
2,87.86975630656363,0,0.0,26,798.4413176583782,0.0,0.010053008408751504,22.932403967647854,0.7957593272998799,2,2,2,3,1,0,0,1
0,0.0,0,0.0,11,502.7805685927111,0.0,0.02,40.926205981651314,0.0,4,2,2,2,2,0,0,1
6,188.34106141674891,0,0.0,119,7167.923733852584,0.0,0.01,6.257652594642403,0.0,11,1,1,6,2,1,0,1
3,100.25871166696265,0,1.0734915496712523,33,3111.975999897814,0.0,0.011533559356673218,2.599383109561103,0.0,10,2,2,1,9,1,0,1
2,24.941877072754586,0,0.0,4,51.902320836355834,0.0,0.0117053472725972,0.0,0.0,9,2,3,2,1,0,0,1
3,65.99386275242195,2,63.372962569410234,151,3683.9736575120146,0.009638473394587108,0.01,12.825701930230666,0.0,11,2,2,1,2,1,0,1
7,202.00020422127324,1,46.80726976607693,19,519.1531610896845,0.0,0.023571574443766587,5.174882572767897,0.0,7,1,2,1,4,1,0,1
10,494.69263287362907,2,218.39533593818263,175,6342.539920694665,0.01,0.014728975318812296,3.8399909948594475,0.0,11,2,8,2,1,1,0,1
3,63.43346386131517,0,0.0,13,556.7105896686697,0.0,0.00039793792813526754,27.22921860058854,0.0,3,1,1,1,2,1,0,1
0,0.0,3,206.41483040655723,26,395.7134322784899,0.0027613641630319387,0.01276136416303194,2.8447838839284483,0.0,9,1,1,1,5,1,0,1
0,0.0,0,3.9442611905554408,18,899.5784341970402,0.0075348367559028495,0.01,0.0,0.0,11,1,1,1,1,0,0,1
1,14.072549270384702,0,0.0,13,760.0043483492624,0.005636165855983001,0.042544663423932,20.68688507772668,0.17455336576067998,3,2,6,5,1,0,0,1
0,19.480413591898724,1,66.16220088953585,14,461.5612234862135,0.0,0.01,22.21478375235949,0.0,5,2,2,1,2,1,0,1
3,181.08233533717276,0,0.0,17,1434.2668912598378,0.002534743178390534,0.012534743178390534,24.14292148443671,0.0,5,2,2,1,4,1,0,1
0,0.0,0,0.0,18,1040.1559958902562,0.0,0.01,121.63452810206782,0.0,8,2,2,5,2,0,0,1
2,46.49175701417064,0,1.8941690448434354,46,1454.4178732808998,0.0036861031838552154,0.02,5.492535367399885,0.0,4,2,2,6,3,1,0,1
5,110.86134706311299,0,10.490147820950485,40,1386.9236132699214,0.009683958293053761,0.009683958293053761,115.56750404723034,0.0,11,6,10,7,17,1,0,1
0,0.0,0,0.0,9,645.8091088199598,0.0,0.02,73.87913970239353,0.0,7,1,1,2,5,1,0,1
0,5.3626781569262985,0,0.0,17,762.3400939439844,0.0,0.012553656265203,61.577380810341175,0.0,5,2,2,1,2,0,0,1
9,302.7738521624358,3,1266.2365391529484,26,738.3967025336672,0.0,0.018844179748446377,10.818396754817872,0.0,10,2,6,1,2,1,1,1
0,0.0,0,0.0,26,1384.549157978625,0.0,0.01,93.34554416164082,0.0,3,2,1,6,2,1,0,1
1,32.756697483098506,3,115.15886304555615,48,1824.6405859546553,0.0,0.006797405578563708,90.01746043485076,0.0,10,2,2,1,1,1,0,1
3,163.67447765528203,0,0.0,33,1249.8106344778055,0.0,0.005205663943300469,18.958442415592373,0.0,4,2,2,4,3,1,0,1
1,20.0534644583108,0,0.0,0,0.0,0.0,0.040488451805630675,0.0,0.0,9,2,2,3,4,0,0,1
0,0.0,0,0.0,40,898.0693347152594,0.01,0.02700587219753367,7.798160968692391,0.0,9,2,3,1,7,1,0,1
0,0.0,0,0.0,1,23.45035432211013,0.0,0.0,54.950064545510784,0.0,10,1,1,4,14,0,0,1
0,0.0,0,0.0,12,494.52905195629876,0.0,0.02,83.18716593258443,0.0,4,1,1,4,2,0,0,1
0,0.0,0,0.0,4,77.9860353940228,0.0,0.03236035394022807,0.0,0.0,11,1,1,6,2,0,0,1
2,15.45515212438653,0,0.0,71,4028.534323896481,0.01,0.013657158571790472,33.5338763998981,0.0,9,2,2,5,2,1,0,1
2,68.75738687952197,0,0.0,57,3723.333643262634,0.0,0.014527140354281654,12.835618376486556,0.0,9,3,2,9,10,1,0,1
2,42.404758740653776,0,0.0,13,696.0477423781207,0.0,0.014560699301040127,89.83888237680473,0.0,8,2,2,2,2,1,0,1
3,139.13243156622983,0,0.0,17,778.0709358538079,0.004527539578997128,0.009055079157994255,54.54957453545893,0.0,5,1,4,2,1,0,0,1
1,7.809784165299368,1,19.139018039160582,44,813.300514704827,0.0,0.02,2.009535106860656,0.0,9,3,2,1,6,1,0,1
0,0.7123636593641329,0,0.0,29,1681.7388450980898,0.00024147920656411234,0.010241479206564113,40.6637036521247,0.0,11,2,2,3,1,1,0,1
4,58.96687698157356,0,0.0,98,2544.47935977324,0.0,0.01,8.59525029858971,0.0,11,2,2,4,4,1,0,1
0,3.961579523012012,0,0.0,56,1406.7817118268292,0.002076840953975976,0.018307363815903904,6.687146234844276,0.0,11,2,2,1,1,1,0,1
1,16.617456417433786,0,0.0,24,1239.533369302563,0.0,0.012646241789001936,26.856061842975212,0.0,3,2,2,2,1,1,0,1
4,162.69191954382174,0,0.0,21,864.5708984616613,0.0017483928931557324,0.026503214213688536,33.059682311741106,0.0,4,2,5,3,8,1,0,1
0,4.305006008047037,0,0.0,19,381.58747204349925,0.0,0.013311543083113109,0.0,0.0,10,2,2,3,2,1,0,1
4,201.54565557937843,0,0.0,23,914.1384055349172,0.0,0.01,24.857469884993773,0.0,3,3,2,1,2,1,0,1
3,12.952346005364438,0,0.0,38,1152.50868763986,0.0,0.023412756657725936,5.138955265327116,0.0,5,2,2,4,1,1,0,1
0,0.0,0,0.0,10,649.3079212589066,0.0,0.01849459186735464,67.53740409633023,0.0,10,2,2,2,2,0,0,1
3,61.23074254228171,0,0.0,19,607.9537358414311,0.0,0.028461716384788588,19.489774482280463,0.9230858192394295,2,1,1,6,3,1,0,1
7,586.9370639143065,4,393.9241657433768,155,13743.986990051502,0.004349917173471688,0.03,9.543775979149562,0.0,7,2,2,2,8,1,0,1
0,0.0,0,0.0,20,580.9696174668788,0.0,0.016707261608599124,11.070934359488273,0.0,5,2,2,1,2,1,0,1
9,513.2231095978692,2,94.55004528905867,46,1558.3211124893276,0.005612910998543797,0.018419366497815698,11.22632132923445,0.0,7,2,2,4,3,1,1,1
0,0.0,0,0.0,9,433.4958641325549,0.0,0.02,13.424377633639715,0.0,11,1,1,1,1,0,0,1
8,199.60356383943616,1,127.18608823290646,20,640.2805303581403,0.0058995993026237665,0.015899599302623767,20.068036289117178,0.0,11,2,2,4,2,1,0,1
1,14.023119846429125,0,2.309705303571283,77,1355.264753236517,0.0038495088392854716,0.013849508839285471,0.0,0.0,10,1,1,1,2,0,0,1
5,257.0790875665401,0,0.0,29,737.7992694996091,0.007539058639045559,0.025078117278091117,37.575944820369614,0.0,11,3,1,6,1,0,0,1
1,8.228084638186896,0,0.0,22,1103.2287381356816,0.0,0.014225905517061828,88.81431803638456,0.0,11,2,3,3,5,0,0,1
1,5.239603324465923,1,9.92326900488159,142,6687.516110801458,0.005821781471628804,0.025821781471628804,1.0362771019499273,0.0,11,2,2,3,1,1,1,1
3,152.40437138467507,0,0.0,86,3222.0328816698693,0.0,0.02,2.550099910145896,0.0,6,1,4,7,1,1,0,1
1,90.03941893437283,0,0.0,20,1173.7599357098647,0.0,0.01,12.4101517514111,0.0,6,1,1,3,3,0,1,1
4,114.32984796088742,0,14.188093474240048,53,1843.6485023879063,0.0,0.012925380097781453,13.673182254651564,0.0,8,2,2,6,2,1,0,1
10,208.62689211437947,1,173.78148599942293,136,4046.01090142686,0.0,0.01,18.06473871951465,0.0,11,2,2,1,5,1,0,1
1,35.118179151182275,0,0.0,31,1424.6287986124157,0.0,0.017669059291379435,20.22174159653102,0.0,9,2,3,2,3,1,0,1
0,0.0,0,0.0,27,1141.8485247474414,0.0077314860083149,0.0122685139916851,80.93050149573995,0.0,11,2,2,6,4,0,0,1
0,0.0,0,0.0,24,876.0220499521125,0.003504268098018608,0.003504268098018608,41.23561839981383,0.0,11,2,2,6,2,1,0,1
0,0.0,0,0.0,28,996.1076545335844,0.0,0.01,12.320105626277197,0.0,6,1,1,2,1,0,0,1
4,65.25040286515483,0,0.0,20,679.3630540134927,0.0,0.02506688152808257,3.522246588949045,0.0,6,2,2,8,2,1,0,1
4,154.8025158844932,0,0.0,21,735.1093283227704,0.0,0.012687469452897683,26.482252718063446,0.0,7,1,1,4,3,0,1,1
0,13.265888654298138,0,0.0,7,200.16082289521796,0.0,0.01,85.83801346485482,0.0,9,2,2,3,2,0,0,1
7,229.75255222581438,3,146.28457339026932,29,1569.1903688052496,0.0011738557233614555,0.011173855723361456,14.96969711288462,0.0,3,1,2,1,8,1,0,1
0,4.611649124535546,1,145.87551046454428,46,3040.1984395504483,0.0005556203764500653,0.0011112407529001306,4.778431148063149,0.0,11,2,3,1,9,1,0,1
0,0.0,0,0.0,16,652.0034996575336,0.0,0.018994430456269504,12.583208208321038,0.0,5,2,2,6,2,0,0,1
0,0.0,0,13.834927254300156,30,1528.2966265258951,0.0,0.00815537801952607,16.1140494809296,0.0,6,1,1,1,3,1,0,1
0,0.12519649489365037,0,0.0,36,607.4983778721759,0.00020866082482275117,0.0006259824744682535,40.24541656917454,0.0,4,1,1,1,2,1,0,1
3,79.07071127184294,3,205.04805437870914,19,1246.158212974254,0.002704184104022437,0.01,34.67859121587951,0.0,4,1,1,1,2,0,0,1
7,253.4572708660814,1,376.0906048017825,32,1270.1062591932973,0.0,0.01,65.38996709444196,0.0,5,1,1,2,1,1,0,1
0,0.5069073877407293,0,0.0,82,2512.0140845464675,0.0025345369387036465,0.015069073877407291,0.0,0.0,11,2,2,1,2,1,0,1
12,515.4883011925833,0,0.0,26,1504.0065028974577,0.01,0.02,19.914662983308784,0.0,11,2,1,1,3,0,1,1
1,17.99935276109805,0,0.0,41,4253.247289045201,0.0019127898789689747,0.011912789878968974,54.08340014972593,0.0,11,1,8,5,1,1,1,1
0,0.0,0,0.0,8,387.98878759219053,0.0,0.018563001936971454,0.0,0.0,11,3,2,3,2,1,0,1
0,25.596814150765614,2,144.98658772262704,12,564.0777456273279,0.00882648763819504,0.03765297527639008,9.166856512967794,0.5295892582917023,5,2,1,1,3,1,0,1
6,110.64845625395772,1,15.546312381268526,135,5385.312927748243,0.007030874920845685,0.017030874920845686,3.607864418930645,0.0,11,2,3,2,7,1,0,1
0,0.0,0,0.0,9,642.4006557156491,0.005292305274881101,0.0188205087914685,15.524668185616376,0.0,11,2,2,1,2,0,0,1
4,187.29582761132573,3,98.31428290096159,178,8097.360529920651,0.0064175834996301594,0.02,7.167999704600967,0.0,11,2,2,1,1,1,0,1
1,47.59892325165406,0,0.0,35,668.6495577970682,0.009009805771048417,0.019009805771048417,35.65294361778391,0.0,11,2,3,1,3,1,0,1
10,302.9876459986266,2,328.1382932073118,43,2447.281196426727,0.0,0.017580763972920736,67.73216669130375,0.0,10,2,2,2,7,1,0,1
6,311.93373216604414,0,0.0,15,586.1186749866666,0.0,0.01,29.387929701625936,0.0,8,2,3,3,1,0,0,1
7,134.52136303645818,0,0.0,40,979.6541580304148,0.0027438244367075037,0.01,33.61599349448871,0.10975297746830015,10,2,7,1,2,0,0,1
0,1.7709981835829294,1,20.22900181641707,64,2257.873295822241,0.007470002594881529,0.02,0.0,0.0,9,2,2,1,2,1,0,1
4,167.24404539006437,0,0.0,21,869.0268291306767,0.0,0.02951246740964642,32.83087826543297,0.0,3,2,5,3,9,1,0,1
0,0.0,0,0.0,40,2036.896856628237,0.008625010408930914,0.017250020817861828,7.218695353112707,0.0,11,2,2,1,2,0,1,1
0,0.0,0,0.0,22,426.45668649183705,0.0,0.011902016706262354,17.812536969267512,1.0,5,2,2,2,2,1,1,1
5,61.0,0,0.0,20,588.1564626837463,0.0,0.012560354172833313,2.245430609574815,0.12801770864166562,10,1,1,4,1,0,0,1
0,4.52903542640718,0,0.0,19,821.8749015782682,0.0,0.04265561822744782,0.7613675770879098,0.14688763545104372,10,2,2,2,2,1,0,1
0,0.0,0,0.0,40,1934.2694346625376,0.0,0.0,68.11770998436046,0.0,10,2,1,3,5,1,0,1
11,251.73461813898393,3,76.7250320418469,101,4594.980767916932,0.009773889432082407,0.029547778864164813,2.6662288258784406,0.0,11,1,1,1,9,1,0,1
0,0.7813378194338655,0,0.2083567518490308,167,6790.628649091834,0.01,0.020520891879622576,3.5478395941138174,0.0,11,2,2,1,1,1,0,1
7,337.02820772534034,0,0.0,31,1227.8434789351988,0.016478615164397564,0.033521384835602436,10.746535519474794,0.2817107868481949,5,2,2,3,2,1,0,1
1,25.21539369129137,0,0.0,30,1182.8784338865983,0.0,0.022859435223361455,12.11837929708345,0.0,11,2,7,5,2,1,0,1
3,57.90025453724837,1,148.9051442314194,65,3033.4891658436873,0.001757970884377456,0.011757970884377456,0.0,0.0,11,1,1,2,2,0,0,1
0,0.0,0,0.0,12,157.43056806653405,0.0,0.02636440273971677,0.0,0.0,11,2,2,3,2,0,0,1
0,0.0,0,0.0,43,2202.242115573686,0.0,0.01749984289893179,0.0,0.0,11,2,2,6,5,1,0,1
4,99.7266672406599,2,78.89927682289945,148,3691.9041635352723,0.01,0.015655602934580407,46.985165415837656,0.0,11,2,2,1,2,1,0,1
0,54.73148321630634,0,0.0,78,5300.614661868513,0.0,0.008355951636077304,73.01835522107945,0.0,9,1,1,8,2,1,1,1
0,0.31303298499810667,0,0.0,0,0.0,0.19636008156978946,0.1972700611773421,0.0,0.0,9,2,4,1,19,0,0,1
4,129.79937246985443,0,0.0,43,1425.8049352544156,0.0,0.011978219004755278,8.98724284510879,0.0,11,2,2,5,4,1,0,1
1,8.52206422807838,0,0.0,37,1147.1408151468518,0.0,0.02893792050684084,4.657733928638017,0.0,5,1,2,3,1,1,0,1
0,0.0,3,220.7814939711753,24,399.41808407823936,0.009679354785158288,0.020641290429683424,0.5707484824182467,0.0,10,1,1,1,10,1,0,1
14,179.63098581955757,0,31.25722267318952,93,3874.9742574465613,0.0004558098707818259,0.020455809870781827,1.0196466809389446,0.0,10,2,2,3,9,1,0,1
4,54.38260294155679,0,0.0,33,817.7690531220645,0.003445140055660201,0.013445140055660202,10.859335097922585,0.0,7,1,2,1,3,1,0,1
0,0.0,0,0.0,1,16.618126939705025,0.0,0.0,48.718601984661994,0.0,9,1,1,5,4,0,0,1
1,31.284996420467102,0,0.0,27,1208.6756799060665,0.004792760802938882,0.015207239197061118,4.0109283239359685,0.0,6,2,2,1,1,1,0,1
2,59.326678420780084,1,311.43991167762704,8,150.41551599177785,0.007287106850897787,0.03186132055269336,9.903178210370092,0.0,9,2,2,1,2,0,0,1
5,363.7951981798607,0,0.0,12,620.0422554734405,0.004331007649681823,0.018662015299363646,0.40249845687259056,0.0,8,2,2,1,2,0,0,1
0,0.0,0,0.0,4,273.8660096821543,0.0,0.04,43.2125200926179,0.0,10,2,2,2,2,1,0,1
0,0.0,0,0.0,38,2721.8416400333986,0.0,0.006548113000303577,53.0438470541694,0.0,5,2,3,3,2,0,0,1
2,27.034604099376764,0,0.0,142,4413.880452405638,0.006848544791789158,0.01684854479178916,12.371686356352157,0.0,11,2,2,3,1,1,0,1
3,31.81422637813379,1,8.392013601165132,17,1758.5159577328827,0.0,0.028648919113700287,1.1301791613897052,0.0,11,2,2,3,2,0,0,1
6,87.39640046058689,0,0.0,25,1164.8111806945344,0.0,0.00853203102622951,26.163809250583608,0.0,5,3,2,3,5,0,0,1
1,19.385412617472255,0,0.0,52,2600.0734767652602,0.006153276701805533,0.01615327670180553,14.86445746061176,0.0,11,3,2,2,7,1,0,1
0,0.0,0,0.0,64,1218.59974864113,0.0,0.0008857278114685254,61.520522554985746,0.0,9,2,2,3,2,0,0,1
5,274.29415972645336,0,0.0,38,1355.2623653193812,0.005015641533206342,0.025015641533206342,11.085786906596585,0.0,10,3,2,2,2,0,0,1
0,0.0,0,0.0,3,264.7887948778089,0.0,0.043617996798630564,42.56873485007469,0.0,10,2,2,1,3,0,0,1
0,4.97550303467305,0,0.0,14,608.8163400404624,0.008292505057788419,0.028292505057788415,50.944695199406496,0.0,4,2,2,2,9,1,0,1
4,131.85716233469878,0,0.0,44,1425.476722616632,0.0,0.011332131135102423,9.380064269857726,0.0,11,2,2,5,3,1,0,1
2,44.274108686782675,1,6.057536251594056,42,1537.5389948124102,0.0,0.0,12.230044764810568,0.39424637484059444,9,5,8,5,13,1,0,1
6,97.76206068585249,4,457.2807286126978,27,842.7482234295042,0.0,0.012253526701969233,0.48676176762535395,0.0,10,2,2,3,1,1,0,1
0,0.0,0,0.0,17,1056.6295558177744,0.0,0.01,70.86230337348009,0.0,10,2,2,1,2,0,0,1
6,103.88979330061771,0,0.0,38,1556.0559928717214,0.0037663985179719572,0.013766398517971958,22.532462873658687,0.0,8,2,2,1,4,1,0,1
0,2.1304284552686874,0,5.165228780516363,47,1498.8936933269324,0.004260856910537375,0.03,6.45945907637466,0.0,11,2,2,1,2,1,0,1
7,177.12201369076786,0,0.0,34,1383.8140164960566,0.009728259637060786,0.02,26.329619019217926,0.0,5,1,1,2,3,1,0,1
2,106.6562435254545,0,0.0,34,1346.390494728335,0.0,0.015264428057342693,17.786712413428013,0.0,11,2,2,3,2,0,0,1
0,12.313403935806889,0,0.0,83,5955.053828852482,0.007102728485692497,0.024205456971384993,20.37940783163898,0.0,11,2,3,1,1,1,0,1
11,740.3628524782004,1,26.894436021836725,97,4223.783514665019,0.003220890541537332,0.02,4.682381931710057,0.0,11,1,1,5,2,1,1,1
8,268.51364540745226,0,0.0,59,3477.1537990787397,0.0035336945954175104,0.013533694595417511,6.382243434322916,0.0,7,2,2,2,4,1,0,1
0,14.554944574370218,0,0.0,20,1334.662985754338,0.0,0.01,40.159955099648755,0.0,4,1,4,2,2,0,0,1
2,43.47696779425548,0,0.0,96,4466.016737128824,0.002358360518998711,0.02,3.537540778498067,0.0,11,2,2,1,1,1,0,1
3,61.66252758616044,0,0.0,15,861.8633603745645,0.010774589336954568,0.026161884005431853,14.99284106237228,0.0,9,3,1,3,2,0,0,1
4,307.79558807404123,0,0.0,52,1116.171480788983,0.0,0.004725306353109008,4.130085125515647,0.0,9,2,6,4,2,1,0,1
12,221.34116173677418,3,831.6285002119273,85,4966.6758711260845,0.01,0.02318366462259966,11.839679361348628,0.0,8,2,1,3,2,1,1,1
1,45.44242594842896,0,0.0,10,332.2771345301461,0.0,0.019093322022503346,11.003906979849713,0.0,11,2,2,1,2,0,0,1
7,337.55019428838926,0,52.2513025136326,26,1920.207087422029,0.006966840335151013,0.023933680670302025,22.58048458756754,0.0,7,1,1,6,3,1,0,1
0,0.0,0,0.0,21,990.4569266108341,0.0,0.01,21.07139697839851,0.0,8,2,2,2,2,0,1,1
2,21.54373694100097,0,0.0,83,2252.4404390025493,0.0,0.005105150933886486,64.77588802413452,0.0,11,2,3,1,2,0,0,1
0,0.0,0,0.0,9,342.3420397798688,0.0,0.021592960924710965,50.89008111170261,0.0,5,2,2,1,1,1,0,1
7,241.3982789370267,6,342.76390547765607,43,1989.3569864943254,0.01,0.016278131029319017,10.23837322375471,0.0,3,1,1,2,2,1,0,1
6,88.50269856667558,0,0.0,42,1544.722965245317,0.006727733147291074,0.016727733147291073,24.783077191941217,0.0,5,2,2,1,2,1,0,1
1,20.849140439373468,0,0.0,83,2936.935413897813,0.0,0.01924570219686734,1.0695942848421165,0.0,11,2,2,2,1,1,0,1
5,204.55516515821446,4,195.9938649223563,95,5279.557081179659,0.0,0.01,51.08504228871744,0.0,11,2,2,1,10,1,0,1
5,126.93469125382612,2,543.352859094933,128,5052.649222150322,0.0,0.01,21.388917529797713,0.0,5,2,2,1,5,1,0,1
4,85.11425119523298,0,0.0,27,474.812121328726,0.004339566256899333,0.02,21.979946209081962,0.0,3,1,1,2,2,1,0,1
3,27.691517422541008,0,0.0,11,703.6357572967022,0.0,0.010829175207127947,0.0,0.0,9,1,3,2,2,0,0,1
4,103.06435927414381,0,0.0,14,310.4524075467836,0.0010217232303558078,0.011021723230355808,78.4203202161049,0.0,7,2,2,4,2,0,0,1
0,0.0,0,0.0,23,832.7755112182859,0.0,0.009404607739974303,54.94332901671928,0.0,3,1,1,5,2,1,0,1
2,80.32641010163971,2,89.93296538999523,34,803.1235213825597,0.004697805931828999,0.02,10.22338408340074,0.0,6,1,1,6,2,1,0,1
0,0.0,0,5.808596105332107,74,2290.8562357316605,0.01,0.02,2.340393835683814,0.0,11,3,2,1,2,1,0,1
0,0.0,0,3.214955797326528,42,1531.7763675999038,0.0,0.03,0.0,0.0,11,2,2,1,2,1,0,1
2,108.86810196760702,0,0.0,14,522.2909567035174,0.0,0.01,20.857305355781463,0.0,10,1,1,2,7,0,0,1
2,35.36811930195486,0,0.0,12,262.0664522392327,0.014017677367760845,0.02,0.0,0.0,11,1,4,5,8,0,1,1
0,0.0,0,0.0,14,882.0600289118607,0.030336989028301675,0.03275274177122625,57.29130608535394,0.0,11,2,2,1,8,0,0,1
4,41.95983871122789,0,0.0,4,165.91631301657452,0.0,0.006168147571174,42.127628128691995,0.0,6,3,2,1,3,0,0,1
2,29.583955927181638,0,22.559556824859097,20,689.8429360049215,0.004557486227244262,0.019114972454488524,82.07840710031421,0.0,11,1,1,1,2,1,0,1
1,31.82905498661014,0,0.0,29,567.1032083480166,0.001957189064378268,0.025871567193134805,10.02134242578468,0.0,5,2,3,2,1,1,0,1
0,0.0,0,0.0,4,286.91336825760294,0.0,0.01611027257047666,24.459372874053486,0.0,9,1,3,3,2,0,0,1
8,177.41138741510454,0,0.0,40,897.93775707802,0.0,0.01,30.040464994683987,0.0,4,1,2,5,2,1,0,1
5,97.11289318490088,0,0.0,26,1221.4232308904432,0.0005850123287463582,0.01,41.574690805528626,0.0,5,2,2,1,1,1,0,1
0,0.0,0,0.0,6,113.06067159828913,0.017649415364744153,0.017649415364744153,124.61446178465786,0.0,10,1,1,4,2,0,0,1
5,97.73936618288303,0,0.0,36,787.4544144387406,0.0,0.0043824454745561,31.346331788165855,0.35059563796448795,5,2,2,4,1,0,0,1
9,123.14568073403277,1,5.2828266283414775,68,1738.1056849125323,0.0,0.016603533285426846,21.42556901940213,0.0,11,2,2,2,2,0,0,1
9,137.04186880637084,1,29.751212838225076,148,6192.196721693672,0.0016659316131969245,0.021665931613196923,0.5847419962321201,0.0,11,1,1,5,2,1,0,1
6,155.5422750484581,0,24.659515063761376,119,6072.1808902236635,0.0,0.0054829383132321,34.98475441732581,0.0,11,2,2,1,2,1,0,1
0,0.0,0,0.0,27,982.3631622200766,0.017902827353728418,0.04161130941491367,20.741498730053717,0.0,5,2,5,3,1,1,0,1
0,0.0,1,16.890602764206488,186,6787.185593681001,0.0028881672571762153,0.02,0.6873838072079391,0.0,11,2,2,5,1,1,0,1
0,0.0,0,0.0,9,97.23228360674588,0.0,0.003874973785689646,40.03587665150155,0.0,10,2,2,3,13,0,0,1
1,31.59953393708706,0,0.0,24,1493.7732370602528,0.0,0.012535539480924607,87.43442092993354,0.0,10,2,2,3,2,1,0,1
5,107.93077056150129,0,0.0,45,1267.1167008130774,0.0,0.0,5.639781609588068,0.0,8,1,2,5,2,0,0,1
5,407.3699176167122,2,53.408321391975505,55,1550.2385131870897,0.0007779225005892683,0.02,0.15130592636461282,0.0,10,2,2,3,2,1,0,1
1,10.348074238824795,3,85.79894124630098,98,3525.279401447108,0.01,0.02,14.610457894871594,0.0,11,2,2,1,8,1,0,1
0,0.0,0,0.0,11,93.88338873482364,0.0,0.006487216275488584,39.871305374644216,0.0,10,2,2,4,8,0,0,1
8,155.34812921499554,9,387.6993962010416,133,6360.94927582141,0.0042724476671514525,0.014272447667151453,19.78463854457764,0.0,11,3,2,1,2,1,0,1
2,77.11931834547413,0,0.0,21,321.08248505400564,0.0026407246012769593,0.016601811503192405,16.578108005780503,0.0,11,3,2,3,1,1,1,1
0,0.0,0,0.0,31,2195.73543324568,0.0007065147530900834,0.019293485246909915,7.797234122157421,0.0,10,1,1,3,2,1,0,1
7,104.57407716330123,0,0.0,37,1145.529341622872,0.0,0.01,39.78826462795976,0.0,11,3,2,3,2,1,0,1
1,51.904076861646,0,1.0737353844216262,158,3609.4789052536566,0.0006710846152635164,0.0006710846152635164,51.183126523594254,0.0,11,1,2,6,2,0,0,1
0,0.0,0,0.0,10,850.5378723278686,0.0,0.024216196979221852,42.15393794335629,0.25297181875331104,9,2,5,4,5,0,0,1
0,2.7604090026345496,0,0.0,23,880.0577542589601,0.0,0.007886882864670142,37.98689663624926,0.0,8,2,2,5,5,1,0,1
2,61.68647415989058,0,0.0,18,381.20001721071884,0.039459482717187584,0.059324353396484474,8.584853898846056,0.0,8,1,1,3,1,0,0,1
7,152.40594483162585,0,0.0,22,523.7736041460544,0.0,0.015689387557092108,1.1466229098135,0.0,8,1,1,1,5,1,0,1
0,0.0,0,0.0,6,103.56024398049043,0.020828310020903115,0.023885540013935412,78.2841989683599,0.0,8,1,1,3,2,0,0,1
4,54.15000051613471,1,1.82688687267467,45,1317.0187126511285,0.01269245250930132,0.03269245250930132,0.0,0.0,11,3,2,2,2,1,0,1
10,691.0070038285149,0,0.0,122,3650.2121651604025,0.0,0.01,3.455612412025547,0.0,11,2,2,4,3,0,0,1
1,57.71887918959711,0,0.0,15,544.519417747312,0.0,0.00821540382196616,17.32006895248915,0.0,9,1,3,7,6,0,0,1
5,31.048364039174434,2,45.36456701774069,35,1480.33955520546,0.009189851071687358,0.029189851071687357,2.6694407187901548,0.016202978566252836,10,2,2,4,9,1,0,1
1,16.40383082699936,0,0.0,25,1202.8562264003422,0.0,0.023165070488750265,3.7045317950973553,0.0,5,2,2,1,3,1,0,1
4,127.82755465384255,0,0.0,32,2424.5041289662,0.0,0.019663184919070997,22.88978490454592,0.0,5,1,1,2,3,1,0,1
